X	Y
284.661	562.551
285.077	515.435
285.494	443.116
285.911	447.894
286.328	475.720
286.745	471.034
287.161	501.415
287.578	566.604
287.995	574.937
288.412	497.879
288.828	431.589
289.245	408.068
289.662	377.517
290.079	367.652
290.496	349.444
290.912	329.604
291.329	312.618
291.746	325.609
292.163	359.459
292.579	365.841
292.996	371.126
293.413	378.111
293.830	383.391
294.247	383.415
294.663	380.855
295.080	419.860
295.497	426.855
295.914	384.314
296.331	368.744
296.747	391.966
297.164	414.850
297.581	399.952
297.998	417.184
298.414	446.430
298.831	456.164
299.248	454.556
299.665	416.932
300.082	394.420
300.498	406.411
300.915	411.749
301.332	438.053
301.749	561.981
302.165	626.638
302.582	528.536
302.999	466.058
303.416	407.903
303.833	395.203
304.249	444.744
304.666	480.242
305.083	419.362
305.500	372.246
305.916	359.362
306.333	344.106
306.750	360.242
307.167	390.488
307.584	360.734
308.000	371.889
308.417	381.638
308.834	372.676
309.251	337.029
309.667	313.483
310.084	336.203
310.501	361.928
310.918	346.251
311.335	339.266
311.751	334.498
312.168	334.937
312.585	362.420
313.002	372.744
313.418	375.362
313.835	387.425
314.252	393.783
314.669	382.058
315.086	367.478
315.502	364.942
315.919	339.435
316.336	304.609
316.753	313.328
317.169	306.710
317.586	315.401
318.003	344.092
318.420	380.633
318.837	390.787
319.253	403.333
319.670	506.676
320.087	564.338
320.504	571.874
320.921	458.942
321.337	365.188
321.754	362.623
322.171	389.773
322.588	376.845
323.004	333.024
323.421	330.203
323.838	365.077
324.255	400.116
324.672	419.401
325.088	413.570
325.505	350.353
325.922	301.304
326.339	285.464
326.755	288.754
327.172	270.034
327.589	271.870
328.006	292.242
328.423	323.077
328.839	352.435
329.256	348.971
329.673	335.546
330.090	353.874
330.506	371.928
330.923	382.246
331.340	417.734
331.757	441.372
332.174	443.522
332.590	415.328
333.007	405.077
333.424	414.420
333.841	388.435
334.257	362.266
334.674	343.734
335.091	347.710
335.508	376.908
335.925	404.541
336.341	385.821
336.758	338.560
337.175	309.816
337.592	315.720
338.008	352.575
338.425	415.754
338.842	468.976
339.259	437.865
339.676	423.826
340.092	402.454
340.509	375.807
340.926	364.585
341.343	356.396
341.760	318.208
342.176	316.976
342.593	305.531
343.010	306.314
343.427	303.845
343.843	326.072
344.260	341.792
344.677	361.261
345.094	361.068
345.511	324.638
345.927	312.647
346.344	295.314
346.761	293.604
347.178	292.155
347.594	307.831
348.011	334.053
348.428	362.198
348.845	375.589
349.262	389.870
349.678	368.618
350.095	349.454
350.512	344.715
350.929	362.285
351.345	379.309
351.762	387.478
352.179	364.300
352.596	355.565
353.013	398.527
353.429	391.271
353.846	357.155
354.263	341.043
354.680	343.435
355.096	314.865
355.513	295.758
355.930	335.440
356.347	382.454
356.764	377.749
357.180	376.860
357.597	393.894
358.014	419.928
358.431	408.019
358.847	397.966
359.264	426.836
359.681	448.502
360.098	459.014
360.515	433.705
360.931	464.338
361.348	468.604
361.765	445.565
362.182	454.797
362.599	432.836
363.015	382.961
363.432	343.343
363.849	334.512
364.266	323.589
364.682	326.758
365.099	301.072
365.516	307.841
365.933	352.425
366.350	360.667
366.766	348.237
367.183	336.560
367.600	339.614
368.017	358.507
368.433	372.285
368.850	368.700
369.267	385.908
369.684	415.111
370.101	398.710
370.517	372.043
370.934	361.870
371.351	348.676
371.768	324.266
372.184	329.923
372.601	338.188
373.018	355.744
373.435	332.502
373.852	304.556
374.268	297.923
374.685	319.415
375.102	323.198
375.519	316.295
375.935	320.242
376.352	341.053
376.769	358.739
377.186	331.155
377.603	315.005
378.019	300.217
378.436	307.333
378.853	325.179
379.270	338.855
379.686	343.754
380.103	373.691
380.520	376.734
380.937	338.232
381.354	314.488
381.770	324.155
382.187	345.314
382.604	364.966
383.021	337.188
383.438	324.082
383.854	314.502
384.271	329.135
384.688	338.773
385.105	342.734
385.521	328.198
385.938	330.488
386.355	335.522
386.772	340.879
387.189	324.744
387.605	306.860
388.022	303.063
388.439	329.353
388.856	353.227
389.272	346.599
389.689	336.633
390.106	329.188
390.523	299.841
390.940	293.401
391.356	302.527
391.773	300.014
392.190	319.048
392.607	362.802
393.023	432.314
393.440	408.440
393.857	315.314
394.274	288.111
394.691	291.135
395.107	301.768
395.524	339.744
395.941	359.551
396.358	384.672
396.774	444.575
397.191	443.473
397.608	420.077
398.025	386.464
398.442	350.715
398.858	313.319
399.275	304.010
399.692	342.792
400.109	443.937
400.525	517.184
400.942	419.068
401.359	349.966
401.776	324.908
402.193	332.884
402.609	339.430
403.026	340.894
403.443	320.995
403.860	307.367
404.276	303.589
404.693	293.179
405.110	294.546
405.527	307.908
405.944	334.928
406.360	317.628
406.777	329.111
407.194	368.343
407.611	401.184
408.028	429.401
408.444	416.449
408.861	406.280
409.278	417.836
409.695	402.150
410.111	343.391
410.528	307.546
410.945	357.077
411.362	416.700
411.779	466.435
412.195	437.623
412.612	361.362
413.029	327.971
413.446	329.860
413.862	397.000
414.279	489.527
414.696	596.126
415.113	613.758
415.530	472.444
415.946	379.237
416.363	357.710
416.780	368.961
417.197	368.193
417.613	366.232
418.030	355.222
418.447	343.812
418.864	315.155
419.281	324.981
419.697	380.923
420.114	449.198
420.531	419.841
420.948	388.778
421.364	374.014
421.781	402.179
422.198	389.135
422.615	369.850
423.032	373.870
423.448	354.976
423.865	331.010
424.282	331.836
424.699	338.889
425.115	375.700
425.532	364.551
425.949	319.208
426.366	294.319
426.783	279.237
427.199	286.816
427.616	311.043
428.033	319.986
428.450	318.836
428.867	333.469
429.283	328.396
429.700	298.720
430.117	289.130
430.534	288.019
430.950	282.580
431.367	295.618
431.784	352.019
432.201	390.643
432.618	366.295
433.034	350.314
433.451	353.256
433.868	324.024
434.285	308.425
434.701	341.203
435.118	386.024
435.535	458.483
435.952	558.333
436.369	532.531
436.785	422.063
437.202	357.874
437.619	363.720
438.036	398.947
438.452	389.396
438.869	348.266
439.286	338.913
439.703	335.783
440.120	322.841
440.536	322.401
440.953	335.961
441.370	325.937
441.787	315.251
442.203	334.768
442.620	331.353
443.037	308.739
443.454	296.604
443.871	278.507
444.287	287.556
444.704	340.792
445.121	377.995
445.538	330.715
445.954	307.787
446.371	306.077
446.788	320.966
447.205	326.039
447.622	330.135
448.038	321.328
448.455	314.425
448.872	298.792
449.289	297.879
449.706	347.169
450.122	380.937
450.539	330.705
450.956	333.280
451.373	344.667
451.789	334.942
452.206	327.367
452.623	315.986
453.040	322.647
453.457	347.981
453.873	359.546
454.290	398.295
454.707	438.372
455.124	494.314
455.540	468.386
455.957	387.217
456.374	327.734
456.791	320.638
457.208	308.237
457.624	308.155
458.041	303.164
458.458	295.957
458.875	287.710
459.291	274.043
459.708	281.556
460.125	308.126
460.542	344.802
460.959	421.019
461.375	419.783
461.792	430.995
462.209	419.377
462.626	352.275
463.042	325.198
463.459	332.106
463.876	396.343
464.293	370.246
464.710	307.657
465.126	282.908
465.543	274.918
465.960	277.333
466.377	300.580
466.793	305.217
467.210	284.652
467.627	283.493
468.044	293.580
468.461	306.328
468.877	329.986
469.294	358.928
469.711	357.807
470.128	322.174
470.544	309.150
470.961	333.594
471.378	341.208
471.795	352.618
472.212	363.502
472.628	314.932
473.045	289.198
473.462	282.754
473.879	304.502
474.296	341.831
474.712	406.845
475.129	512.937
475.546	556.072
475.963	542.512
476.379	452.097
476.796	407.638
477.213	405.353
477.630	425.014
478.047	457.986
478.463	413.575
478.880	347.942
479.297	304.179
479.714	289.464
480.130	298.783
480.547	298.232
480.964	302.188
481.381	308.246
481.798	305.435
482.214	308.609
482.631	336.116
483.048	395.749
483.465	413.720
483.881	411.415
484.298	419.783
484.715	407.710
485.132	430.749
485.549	447.971
485.965	424.812
486.382	402.208
486.799	378.401
487.216	338.652
487.632	307.976
488.049	280.300
488.466	279.362
488.883	275.502
489.300	294.758
489.716	317.222
490.133	349.952
490.550	419.575
490.967	369.966
491.383	335.870
491.800	379.314
492.217	395.126
492.634	346.662
493.051	346.580
493.467	408.662
493.884	396.531
494.301	360.082
494.718	337.164
495.135	358.633
495.551	351.237
495.968	322.227
496.385	314.048
496.802	318.865
497.218	342.826
497.635	361.295
498.052	379.957
498.469	387.377
498.886	387.923
499.302	368.976
499.719	346.266
500.136	387.609
500.553	431.976
500.969	412.328
501.386	353.691
501.803	323.290
502.220	314.749
502.637	334.208
503.053	359.942
503.470	337.097
503.887	308.459
504.304	313.271
504.720	286.087
505.137	263.816
505.554	261.411
505.971	281.459
506.388	289.101
506.804	282.894
507.221	311.710
507.638	369.077
508.055	464.082
508.471	443.111
508.888	385.348
509.305	383.870
509.722	348.169
510.139	322.705
510.555	361.672
510.972	362.623
511.389	317.174
511.806	308.106
512.222	324.797
512.639	373.744
513.056	440.478
513.473	404.551
513.890	411.947
514.306	455.947
514.723	587.464
515.140	726.145
515.557	647.628
515.974	520.783
516.390	465.908
516.807	389.686
517.224	303.580
517.641	302.971
518.057	319.155
518.474	343.348
518.891	366.792
519.308	359.256
519.725	368.343
520.141	407.527
520.558	385.860
520.975	354.280
521.392	328.324
521.808	336.841
522.225	365.459
522.642	368.449
523.059	370.203
523.476	365.918
523.892	342.754
524.309	339.014
524.726	385.295
525.143	461.106
525.559	573.691
525.976	714.251
526.393	691.874
526.810	542.681
527.227	445.382
527.643	379.217
528.060	334.304
528.477	342.870
528.894	380.676
529.310	388.932
529.727	466.570
530.144	558.290
530.561	514.391
530.978	464.952
531.394	534.048
531.811	572.222
532.228	500.725
532.645	463.802
533.061	438.749
533.478	387.831
533.895	365.053
534.312	351.507
534.729	379.517
535.145	396.473
535.562	400.116
535.979	388.686
536.396	379.565
536.812	428.531
537.229	480.860
537.646	534.986
538.063	484.333
538.480	408.594
538.896	423.232
539.313	461.072
539.730	557.995
540.147	630.440
540.564	542.246
540.980	495.338
541.397	544.638
541.814	577.947
542.231	579.415
542.647	472.145
543.064	376.961
543.481	381.271
543.898	433.261
544.315	489.300
544.731	443.734
545.148	390.894
545.565	332.126
545.982	308.966
546.398	315.816
546.815	326.594
547.232	327.874
547.649	323.667
548.066	347.275
548.482	403.725
548.899	446.797
549.316	417.097
549.733	396.106
550.149	423.870
550.566	434.986
550.983	380.589
551.400	341.087
551.817	318.082
552.233	286.575
552.650	277.101
553.067	300.208
553.484	353.092
553.900	413.164
554.317	371.662
554.734	295.179
555.151	282.367
555.568	299.754
555.984	282.053
556.401	267.469
556.818	276.604
557.235	310.816
557.651	399.338
558.068	549.870
558.485	591.256
558.902	481.729
559.319	360.826
559.735	307.319
560.152	273.440
560.569	321.111
560.986	354.043
561.403	388.729
561.819	379.097
562.236	365.807
562.653	360.845
563.070	385.227
563.486	384.754
563.903	359.198
564.320	348.870
564.737	347.831
565.154	295.522
565.570	266.449
565.987	261.164
566.404	253.676
566.821	282.889
567.237	303.580
567.654	313.174
568.071	306.280
568.488	271.251
568.905	231.193
569.321	199.193
569.738	182.952
570.155	188.406
570.572	207.961
570.988	251.821
571.405	287.821
571.822	308.836
572.239	332.454
572.656	326.193
573.072	321.266
573.489	267.841
573.906	246.314
574.323	296.565
574.739	366.865
575.156	360.140
575.573	313.101
575.990	323.729
576.407	278.343
576.823	212.150
577.240	169.638
577.657	153.585
578.074	158.541
578.490	160.227
578.907	123.295
579.324	100.585
579.741	89.449
580.158	87.986
580.574	84.884
580.991	81.961
581.408	77.396
581.825	72.623
582.242	70.386
582.658	72.232
583.075	70.860
583.492	66.623
583.909	66.527
584.325	64.058
584.742	63.638
585.159	59.208
585.576	60.459
585.993	59.101
586.409	57.068
586.826	54.440
587.243	52.000
587.660	50.913
588.076	50.101
588.493	51.014
588.910	47.353
589.327	46.232
589.744	47.280
590.160	45.614
590.577	43.734
590.994	41.522
591.411	41.845
591.827	45.729
592.244	41.522
592.661	39.329
593.078	39.111
593.495	35.473
593.911	35.406
594.328	33.058
594.745	31.478
595.162	27.483
595.578	25.449
595.995	24.319
596.412	22.483
596.829	21.406
597.246	21.546
597.662	19.715
598.079	17.609
598.496	17.618
598.913	16.275
599.329	14.531
599.746	12.710
600.163	10.580
600.580	9.744
600.997	7.990
601.413	6.551
601.830	5.676
602.247	4.058
602.664	2.990
603.081	1.527
603.497	0.242
