X	Y
144.206	496.697
144.623	399.083
145.039	317.605
145.456	262.651
145.873	249.431
146.290	258.945
146.707	276.055
147.123	296.284
147.540	319.532
147.957	350.615
148.374	388.193
148.790	408.367
149.207	419.413
149.624	412.688
150.041	437.936
150.458	514.229
