X	Y
138.877	438.250
139.324	587.840
139.770	841.980
140.217	805.380
140.663	618.810
141.110	456.090
141.556	364.750
142.003	318.510
142.449	291.030
142.896	289.710
143.343	277.070
143.789	283.620
144.236	280.560
144.682	285.490
145.129	341.180
145.575	377.010
146.022	419.020
146.468	373.000
146.915	331.980
147.361	335.760
147.808	343.660
148.255	334.180
148.701	322.930
149.148	319.020
149.594	344.730
150.041	381.700
150.487	462.120
150.934	548.120
151.380	536.090
151.827	452.300
152.274	465.150
152.720	566.630
