X	Y
299.665	484.884
300.082	482.034
300.498	481.932
300.915	489.435
301.332	489.459
301.749	482.531
302.165	488.420
302.582	481.401
302.999	489.966
303.416	488.213
303.833	486.638
304.249	482.947
304.666	485.391
305.083	489.821
305.500	478.444
305.916	475.377
306.333	482.145
306.750	487.328
307.167	477.860
307.584	480.633
308.000	482.425
308.417	482.937
308.834	480.638
309.251	490.164
309.667	482.391
310.084	475.130
310.501	474.700
310.918	486.981
311.335	482.430
311.751	480.179
312.168	479.285
312.585	480.464
313.002	472.082
313.418	481.300
313.835	479.309
314.252	485.807
314.669	486.961
315.086	482.058
315.502	487.251
315.919	493.812
316.336	491.130
316.753	488.415
317.169	484.140
317.586	481.377
318.003	485.449
318.420	482.686
318.837	477.618
319.253	478.966
319.670	478.754
320.087	478.763
320.504	484.053
320.921	482.420
321.337	489.000
321.754	489.430
322.171	491.662
322.588	477.459
323.004	480.749
323.421	489.242
323.838	478.029
324.255	473.087
324.672	481.672
325.088	478.502
325.505	487.082
325.922	478.488
326.339	492.208
326.755	491.807
327.172	486.647
327.589	489.623
328.006	483.860
328.423	483.995
328.839	488.570
329.256	498.850
329.673	488.589
330.090	493.459
330.506	487.058
330.923	481.623
331.340	487.382
331.757	494.164
332.174	481.657
332.590	487.280
333.007	487.367
333.424	483.290
333.841	481.367
334.257	489.314
334.674	493.425
335.091	490.672
335.508	486.382
335.925	481.309
336.341	481.633
336.758	493.005
337.175	485.841
337.592	490.754
338.008	499.981
338.425	491.754
338.842	486.348
339.259	476.425
339.676	481.300
340.092	474.512
340.509	469.860
340.926	476.531
341.343	481.628
341.760	487.812
342.176	492.246
342.593	475.213
343.010	476.150
343.427	484.681
343.843	477.908
344.260	482.179
344.677	477.362
345.094	478.362
345.511	484.377
345.927	485.710
346.344	477.348
346.761	484.198
347.178	474.556
347.594	483.947
348.011	480.502
348.428	486.155
348.845	479.884
349.262	477.454
349.678	475.406
350.095	478.072
350.512	477.106
350.929	478.546
351.345	476.778
351.762	477.459
352.179	475.961
352.596	482.000
353.013	472.145
353.429	477.889
353.846	475.203
354.263	483.918
354.680	484.947
355.096	474.783
355.513	467.604
355.930	477.923
356.347	471.314
356.764	474.469
357.180	476.928
357.597	478.140
358.014	483.377
358.431	478.411
358.847	487.614
359.264	485.261
359.681	481.488
360.098	478.193
360.515	481.232
360.931	469.633
361.348	481.449
361.765	481.961
362.182	481.130
362.599	487.135
363.015	476.816
363.432	476.488
363.849	473.768
364.266	473.812
364.682	478.271
365.099	487.947
365.516	494.957
365.933	485.377
366.350	476.155
366.766	476.000
367.183	466.290
367.600	469.778
368.017	479.585
368.433	478.208
368.850	481.174
369.267	482.715
369.684	484.454
370.101	473.425
370.517	472.401
370.934	477.309
371.351	467.541
371.768	465.546
372.184	473.382
372.601	476.580
373.018	487.082
373.435	473.609
373.852	476.222
374.268	477.604
374.685	480.874
375.102	489.493
375.519	483.116
375.935	486.242
376.352	475.908
376.769	470.696
377.186	474.159
377.603	478.672
378.019	480.976
378.436	461.314
378.853	464.406
379.270	475.324
379.686	475.618
380.103	473.348
380.520	464.222
380.937	476.372
381.354	475.048
381.770	477.251
382.187	475.101
382.604	479.647
383.021	477.034
383.438	476.556
383.854	486.246
384.271	480.681
384.688	473.971
385.105	476.135
385.521	476.729
385.938	478.425
386.355	479.174
386.772	474.744
387.189	478.251
387.605	464.454
388.022	469.411
388.439	460.836
388.856	461.121
389.272	470.560
389.689	466.754
390.106	471.609
390.523	482.048
390.940	474.647
391.356	478.208
391.773	473.483
392.190	469.382
392.607	480.657
393.023	477.512
393.440	485.498
393.857	479.213
394.274	472.246
394.691	478.425
395.107	469.174
395.524	469.870
395.941	474.126
396.358	468.870
396.774	468.845
397.191	472.889
397.608	472.367
398.025	472.367
398.442	472.831
398.858	473.014
399.275	478.488
399.692	467.430
400.109	473.565
400.525	490.391
400.942	477.179
401.359	478.217
401.776	471.246
402.193	481.343
402.609	464.198
403.026	476.222
403.443	478.599
403.860	462.575
404.276	466.744
404.693	476.213
405.110	480.208
405.527	483.285
405.944	471.580
406.360	469.681
406.777	473.657
407.194	475.251
407.611	480.676
408.028	481.604
408.444	475.763
408.861	482.493
409.278	481.024
409.695	485.357
410.111	471.676
410.528	465.816
410.945	470.159
411.362	475.275
411.779	475.150
412.195	471.802
412.612	468.546
413.029	469.652
413.446	475.140
413.862	489.198
414.279	482.483
414.696	483.159
415.113	470.899
415.530	475.415
415.946	470.903
416.363	466.338
416.780	479.493
417.197	476.319
417.613	490.213
418.030	476.667
418.447	473.498
418.864	478.681
419.281	488.957
419.697	490.087
420.114	486.087
420.531	477.372
420.948	479.541
421.364	471.217
421.781	466.014
422.198	463.918
422.615	477.377
423.032	471.106
423.448	459.826
423.865	469.599
424.282	469.290
424.699	470.575
425.115	463.705
425.532	475.435
425.949	474.488
426.366	485.560
426.783	484.512
427.199	472.082
427.616	473.246
428.033	479.024
428.450	470.507
428.867	467.826
429.283	456.135
429.700	457.184
430.117	464.382
430.534	467.077
430.950	468.821
431.367	473.082
431.784	463.729
432.201	464.082
432.618	463.966
433.034	469.261
433.451	466.362
433.868	467.623
434.285	478.164
434.701	469.092
435.118	475.527
435.535	477.643
435.952	493.512
436.369	485.024
436.785	464.565
437.202	466.111
437.619	466.754
438.036	468.092
438.452	464.184
438.869	461.952
439.286	465.072
439.703	469.164
440.120	463.406
440.536	461.348
440.953	464.435
441.370	474.309
441.787	479.957
442.203	475.391
442.620	466.536
443.037	461.522
443.454	460.372
443.871	466.328
444.287	468.889
444.704	475.174
445.121	488.643
445.538	470.739
445.954	475.913
446.371	462.256
446.788	464.957
447.205	467.705
447.622	459.614
448.038	455.623
448.455	462.116
448.872	474.899
449.289	476.676
449.706	477.019
450.122	467.029
450.539	457.647
450.956	465.986
451.373	464.725
451.789	461.976
452.206	465.720
452.623	464.324
453.040	458.203
453.457	464.019
453.873	465.449
454.290	474.478
454.707	476.932
455.124	466.778
455.540	455.386
455.957	460.643
456.374	469.077
456.791	451.657
457.208	452.483
457.624	461.889
458.041	450.618
458.458	462.696
458.875	451.411
459.291	450.952
459.708	451.884
460.125	451.903
460.542	469.029
460.959	464.831
461.375	457.585
461.792	454.048
462.209	453.101
462.626	454.440
463.042	453.681
463.459	453.082
463.876	454.754
464.293	465.208
464.710	459.498
465.126	457.328
465.543	447.990
465.960	449.043
466.377	452.643
466.793	456.536
467.210	461.575
467.627	455.560
468.044	455.850
468.461	459.304
468.877	458.749
469.294	461.372
469.711	455.807
470.128	459.971
470.544	458.019
470.961	454.063
471.378	462.068
471.795	459.213
472.212	451.686
472.628	463.406
473.045	472.222
473.462	456.077
473.879	470.430
474.296	465.420
474.712	459.638
475.129	453.140
475.546	450.913
475.963	452.111
476.379	452.043
476.796	460.512
477.213	459.744
477.630	451.116
478.047	450.502
478.463	451.918
478.880	462.198
479.297	459.367
479.714	468.488
480.130	471.005
480.547	463.580
480.964	459.913
481.381	459.628
481.798	457.097
482.214	452.628
482.631	449.237
483.048	463.787
483.465	469.140
483.881	471.585
484.298	455.488
484.715	450.406
485.132	455.570
485.549	456.314
485.965	462.048
486.382	455.290
486.799	455.633
487.216	461.826
487.632	459.531
488.049	461.821
488.466	451.406
488.883	448.609
489.300	449.899
489.716	447.024
490.133	442.063
490.550	454.739
490.967	465.995
491.383	459.425
491.800	463.981
492.217	458.391
492.634	470.749
493.051	459.821
493.467	460.725
493.884	449.889
494.301	451.126
494.718	456.401
495.135	447.333
495.551	449.401
495.968	458.328
496.385	454.589
496.802	448.657
497.218	461.135
497.635	464.715
498.052	466.536
498.469	454.512
498.886	449.976
499.302	447.488
499.719	454.773
500.136	467.043
500.553	461.343
500.969	460.715
501.386	455.169
501.803	457.285
502.220	459.855
502.637	461.106
503.053	451.290
503.470	449.328
503.887	455.758
504.304	460.570
504.720	462.019
505.137	468.739
505.554	448.309
505.971	450.164
506.388	468.531
506.804	460.826
507.221	461.614
507.638	450.783
508.055	442.778
508.471	435.502
508.888	443.348
509.305	441.411
509.722	439.961
510.139	435.884
510.555	446.333
510.972	456.502
511.389	465.531
511.806	466.000
512.222	460.483
512.639	452.435
513.056	455.048
513.473	459.280
513.890	459.440
514.306	458.686
514.723	461.981
515.140	469.063
515.557	450.116
515.974	448.739
516.390	455.116
516.807	458.483
517.224	442.300
517.641	445.063
518.057	454.541
518.474	449.995
518.891	473.551
519.308	469.275
519.725	474.594
520.141	470.130
520.558	473.976
520.975	471.440
521.392	459.386
521.808	452.039
522.225	441.763
522.642	444.425
523.059	444.580
523.476	456.169
523.892	454.362
524.309	464.034
524.726	464.411
525.143	451.333
525.559	443.990
525.976	444.710
526.393	436.111
526.810	440.841
527.227	445.971
527.643	443.213
528.060	452.787
528.477	463.000
528.894	459.150
529.310	449.116
529.727	445.913
530.144	465.995
530.561	502.652
530.978	493.768
531.394	474.140
531.811	473.816
532.228	468.498
532.645	459.928
533.061	444.208
533.478	443.077
533.895	445.411
534.312	454.251
534.729	466.454
535.145	458.560
535.562	464.440
535.979	475.072
536.396	464.140
536.812	450.758
537.229	462.188
537.646	469.493
538.063	463.957
538.480	470.280
538.896	465.145
539.313	464.174
539.730	456.430
540.147	446.406
540.564	436.778
540.980	441.937
541.397	456.812
541.814	449.324
542.231	441.841
542.647	436.401
543.064	436.435
543.481	450.860
543.898	452.604
544.315	457.739
544.731	453.826
545.148	456.928
545.565	454.976
545.982	461.150
546.398	440.072
546.815	410.126
547.232	412.237
547.649	418.208
548.066	415.657
548.482	407.333
548.899	381.889
549.316	386.589
549.733	401.643
550.149	400.918
550.566	392.208
550.983	411.271
551.400	398.860
551.817	385.000
552.233	374.918
552.650	356.300
553.067	355.633
553.484	345.594
553.900	346.440
554.317	341.169
554.734	335.783
555.151	323.522
555.568	317.710
555.984	320.614
556.401	324.860
556.818	315.947
557.235	307.792
557.651	306.628
558.068	308.338
558.485	315.261
558.902	308.928
559.319	294.473
559.735	289.198
560.152	294.845
560.569	289.164
560.986	294.193
561.403	295.415
561.819	287.406
562.236	296.150
562.653	286.720
563.070	286.715
563.486	292.208
563.903	289.589
564.320	280.575
564.737	280.203
565.154	269.580
565.570	261.710
565.987	270.604
566.404	261.372
566.821	247.362
567.237	239.348
567.654	243.952
568.071	238.981
568.488	234.807
568.905	221.430
569.321	227.111
569.738	229.758
570.155	217.715
570.572	217.130
570.988	209.589
571.405	200.826
571.822	204.430
572.239	198.135
572.656	186.831
573.072	181.575
573.489	172.425
573.906	168.739
574.323	159.816
574.739	153.560
575.156	142.275
575.573	132.700
575.990	126.652
576.407	120.725
576.823	108.333
577.240	104.328
577.657	99.599
578.074	93.942
578.490	87.242
578.907	82.966
579.324	83.237
579.741	80.899
580.158	74.507
580.574	70.106
580.991	68.918
581.408	74.512
581.825	68.686
582.242	68.831
582.658	67.981
583.075	68.618
583.492	62.763
583.909	65.908
584.325	60.725
584.742	58.232
585.159	57.604
585.576	54.014
585.993	58.647
586.409	55.792
586.826	51.498
587.243	48.184
587.660	48.048
588.076	49.140
588.493	47.749
588.910	46.918
589.327	42.019
589.744	43.184
590.160	40.329
590.577	41.285
590.994	39.087
591.411	37.623
591.827	37.362
592.244	36.498
592.661	32.488
593.078	32.377
593.495	30.874
593.911	29.140
594.328	27.377
594.745	24.560
595.162	23.667
595.578	24.715
595.995	23.797
596.412	23.101
596.829	20.589
597.246	18.227
597.662	18.319
598.079	16.246
598.496	15.643
598.913	15.198
599.329	11.971
599.746	11.242
600.163	9.981
600.580	8.290
600.997	7.517
601.413	5.894
601.830	4.821
602.247	3.913
602.664	2.961
603.081	1.700
603.497	0.174
