"file","date","position","frame","group","landmark","x","y"
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-29",17,28,"gb_start","gb_edge_right",354,548
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-29",18,24,"gb_start","gb_infolding",376,540
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-29",18,24,"gb_start","vitelline_posterior",380,559
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-29",18,24,"gb_start","gb_edge_left",356,555
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-29",18,24,"gb_start","gb_edge_right",403,548
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-29",19,19,"gb_start","gb_infolding",353,539
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-29",19,19,"gb_start","vitelline_posterior",368,557
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-29",19,19,"gb_start","gb_edge_left",333,572
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-29",19,19,"gb_start","gb_edge_right",379,540
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-29",20,25,"gb_start","gb_infolding",315,551
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-29",20,25,"gb_start","vitelline_posterior",317,571
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-29",20,25,"gb_start","gb_edge_left",288,566
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-29",20,25,"gb_start","gb_edge_right",338,562
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-29",21,26,"gb_start","gb_infolding",314,543
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-29",21,26,"gb_start","vitelline_posterior",307,568
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-29",21,26,"gb_start","gb_edge_left",286,555
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-29",21,26,"gb_start","gb_edge_right",339,564
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-29",22,16,"gb_start","gb_infolding",335,551
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-29",22,16,"gb_start","vitelline_posterior",338,564
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-29",22,16,"gb_start","gb_edge_left",329,563
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-29",22,16,"gb_start","gb_edge_right",348,560
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-29",23,28,"gb_start","gb_infolding",323,548
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-29",23,28,"gb_start","vitelline_posterior",325,578
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-29",23,28,"gb_start","gb_edge_left",302,569
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-29",23,28,"gb_start","gb_edge_right",351,564
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-29",24,7,"gb_start","gb_infolding",286,541
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-29",24,7,"gb_start","vitelline_posterior",277,547
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-29",24,7,"gb_start","gb_edge_left",274,542
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-29",24,7,"gb_start","gb_edge_right",282,551
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-29",25,31,"gb_start","gb_infolding",376,540
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-29",25,31,"gb_start","vitelline_posterior",383,561
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-29",25,31,"gb_start","gb_edge_left",367,560
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-29",25,31,"gb_start","gb_edge_right",399,553
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-01",1,20,"gb_start","gb_infolding",281,546
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-01",1,20,"gb_start","vitelline_posterior",273,570
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-01",1,20,"gb_start","gb_edge_left",246,548
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-01",1,20,"gb_start","gb_edge_right",305,569
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-01",2,2,"gb_start","gb_infolding",302,551
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-01",2,2,"gb_start","vitelline_posterior",290,566
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-01",2,2,"gb_start","gb_edge_left",326,559
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-01",2,2,"gb_start","gb_edge_right",307,567
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-01",3,21,"gb_start","gb_infolding",287,550
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-01",3,21,"gb_start","vitelline_posterior",285,566
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-01",3,21,"gb_start","gb_edge_left",263,557
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-01",3,21,"gb_start","gb_edge_right",307,564
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-01",4,28,"gb_start","gb_infolding",315,540
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-01",4,28,"gb_start","vitelline_posterior",319,553
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-01",4,28,"gb_start","gb_edge_left",311,558
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-01",4,28,"gb_start","gb_edge_right",332,540
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-01",5,30,"gb_start","gb_infolding",320,547
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-01",5,30,"gb_start","vitelline_posterior",322,574
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-01",5,30,"gb_start","gb_edge_left",304,567
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-01",5,30,"gb_start","gb_edge_right",348,569
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-01",6,31,"gb_start","gb_infolding",290,543
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-01",6,31,"gb_start","vitelline_posterior",292,568
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-01",6,31,"gb_start","gb_edge_left",267,560
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-01",6,31,"gb_start","gb_edge_right",318,560
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-01",7,20,"gb_start","gb_infolding",282,553
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-01",7,20,"gb_start","vitelline_posterior",277,572
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-01",7,20,"gb_start","gb_edge_left",259,559
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-01",7,20,"gb_start","gb_edge_right",300,575
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-01",8,17,"gb_start","gb_infolding",307,553
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-01",8,17,"gb_start","vitelline_posterior",306,573
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-01",8,17,"gb_start","gb_edge_left",285,569
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-01",8,17,"gb_start","gb_edge_right",322,570
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-01",9,20,"gb_start","gb_infolding",328,525
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-01",9,20,"gb_start","vitelline_posterior",326,549
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-01",9,20,"gb_start","gb_edge_left",317,542
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-01",9,20,"gb_start","gb_edge_right",342,549
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-01",10,22,"gb_start","gb_infolding",293,540
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-01",10,22,"gb_start","vitelline_posterior",291,569
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-01",10,22,"gb_start","gb_edge_left",265,555
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-01",10,22,"gb_start","gb_edge_right",329,559
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-01",11,26,"gb_start","gb_infolding",320,539
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-01",11,26,"gb_start","vitelline_posterior",320,563
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-01",11,26,"gb_start","gb_edge_left",294,561
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-08-01",11,26,"gb_start","gb_edge_right",338,554
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-01",12,17,"gb_start","gb_infolding",347,551
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-01",12,17,"gb_start","vitelline_posterior",347,568
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-01",12,17,"gb_start","gb_edge_left",328,566
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-08-01",12,17,"gb_start","gb_edge_right",362,561
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-01",14,15,"gb_start","gb_infolding",310,544
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-01",14,15,"gb_start","vitelline_posterior",308,571
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-01",14,15,"gb_start","gb_edge_left",288,563
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-08-01",14,15,"gb_start","gb_edge_right",330,568
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-01",15,23,"gb_start","gb_infolding",309,539
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-01",15,23,"gb_start","vitelline_posterior",308,556
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-01",15,23,"gb_start","gb_edge_left",293,548
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-08-01",15,23,"gb_start","gb_edge_right",331,556
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-01",16,21,"gb_start","gb_infolding",307,538
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-01",16,21,"gb_start","vitelline_posterior",303,562
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-01",16,21,"gb_start","gb_edge_left",284,553
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-08-01",16,21,"gb_start","gb_edge_right",326,562
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-01",17,26,"gb_start","gb_infolding",314,549
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-01",17,26,"gb_start","vitelline_posterior",313,578
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-01",17,26,"gb_start","gb_edge_left",294,570
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-08-01",17,26,"gb_start","gb_edge_right",335,576
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-01",19,26,"gb_start","gb_infolding",304,551
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-01",19,26,"gb_start","vitelline_posterior",303,576
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-01",19,26,"gb_start","gb_edge_left",278,568
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-08-01",19,26,"gb_start","gb_edge_right",326,569
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-01",21,19,"gb_start","gb_infolding",297,566
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-01",21,19,"gb_start","vitelline_posterior",295,592
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-01",21,19,"gb_start","gb_edge_left",272,577
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-08-01",21,19,"gb_start","gb_edge_right",323,591
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-01",22,19,"gb_start","gb_infolding",310,549
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-01",22,19,"gb_start","vitelline_posterior",312,569
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-01",22,19,"gb_start","gb_edge_left",288,564
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-08-01",22,19,"gb_start","gb_edge_right",335,560
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-01",24,27,"gb_start","gb_infolding",316,540
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-01",24,27,"gb_start","vitelline_posterior",328,555
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-01",24,27,"gb_start","gb_edge_left",322,557
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-08-01",24,27,"gb_start","gb_edge_right",338,543
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-08-01",25,6,"gb_start","gb_infolding",332,553
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-08-01",25,6,"gb_start","vitelline_posterior",334,574
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-08-01",25,6,"gb_start","gb_edge_left",317,572
"CROP_2024-08-01_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-08-01",25,6,"gb_start","gb_edge_right",350,568
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-05",1,35,"gb_start","gb_infolding",306,515
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-05",1,35,"gb_start","vitelline_posterior",291,561
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-05",1,35,"gb_start","gb_edge_left",267,545
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-08-05",1,35,"gb_start","gb_edge_right",314,560
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-05",2,38,"gb_start","gb_infolding",327,547
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-05",2,38,"gb_start","vitelline_posterior",331,570
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-05",2,38,"gb_start","gb_edge_left",307,568
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-08-05",2,38,"gb_start","gb_edge_right",348,561
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-05",3,34,"gb_start","gb_infolding",342,557
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-05",3,34,"gb_start","vitelline_posterior",351,587
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-05",3,35,"gb_start","gb_edge_left",320,582
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-08-05",3,35,"gb_start","gb_edge_right",366,574
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-05",4,33,"gb_start","gb_infolding",296,562
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-05",4,33,"gb_start","vitelline_posterior",297,580
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-05",4,33,"gb_start","gb_edge_left",283,573
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-08-05",4,33,"gb_start","gb_edge_right",328,576
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-05",5,35,"gb_start","gb_infolding",389,533
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-05",5,35,"gb_start","vitelline_posterior",398,549
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-05",5,35,"gb_start","gb_edge_left",387,552
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-08-05",5,35,"gb_start","gb_edge_right",413,540
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-05",6,30,"gb_start","gb_infolding",299,557
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-05",6,30,"gb_start","vitelline_posterior",295,570
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-05",6,30,"gb_start","gb_edge_left",285,561
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-08-05",6,30,"gb_start","gb_edge_right",319,573
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-05",7,27,"gb_start","gb_infolding",343,550
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-05",7,27,"gb_start","vitelline_posterior",346,575
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-05",7,27,"gb_start","gb_edge_left",321,576
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-08-05",7,27,"gb_start","gb_edge_right",366,560
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-05",8,29,"gb_start","gb_infolding",332,520
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-05",8,29,"gb_start","vitelline_posterior",355,553
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-05",8,29,"gb_start","gb_edge_left",340,557
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-08-05",8,29,"gb_start","gb_edge_right",368,539
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-05",9,31,"gb_start","gb_infolding",328,557
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-05",9,31,"gb_start","vitelline_posterior",331,581
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-05",9,31,"gb_start","gb_edge_left",303,583
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-08-05",9,31,"gb_start","gb_edge_right",346,569
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-05",10,27,"gb_start","gb_infolding",336,549
"CROP_2024-08-05_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-08-05",10,27,"gb_start","vitelline_posterior",346,574
